id,invt_amt,x_1,x_2,x_3,x_4,x_5,x_6,x_7,w_1,w_2,w_3,w_4,w_5,w_6,w_7
4490,1330,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:IYM,,,,0.036125687,0.361903277,0.249686543,0.352284493,,,
4491,410,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:ITA,NYSEARCA:IHI,,,,0.551620232,0.115521762,0.301636468,0.031221538,,,
4492,1690,NYSEARCA:IEZ,NYSEARCA:PXI,NYSEARCA:IYM,NYSEARCA:IGV,,,,0.598893127,0.02313698,0.146632611,0.231337282,,,
4493,490,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:IGV,,,,0.564743204,0.078804449,0.229979895,0.126472452,,,
4494,4760,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:EVX,NYSEARCA:IGM,,,,0.72284841,0.179197918,0.064514124,0.033439548,,,
4495,3820,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:FVL,,,,,0.423215076,0.260766454,0.31601847,,,,
4496,3210,NYSEARCA:RYE,NYSEARCA:XLE,NYSEARCA:IGM,,,,,0.814536158,0.034298339,0.151165503,,,,
4497,1830,NYSEARCA:RYE,NYSEARCA:XLE,NYSEARCA:XLB,,,,,0.785529017,0.017689785,0.196781197,,,,
4498,1200,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:IYM,,,0.370921372,0.095130968,0.084731003,0.377783591,0.071433065,,
4499,3090,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:JKH,,,,0.655863864,0.02515663,0.194401914,0.124577591,,,
4500,2780,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:IGM,,,,0.508260825,0.399510898,0.05166174,0.040566537,,,
4501,1550,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:FVL,,,0.474376756,0.243477609,0.210543584,0.059090075,0.012511975,,
4502,140,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXI,NYSEARCA:IYM,,,0.075752323,0.350598131,0.134928235,0.140016123,0.298705187,,
4503,4230,NYSEARCA:IEZ,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:EVX,,,,0.607494289,0.019040436,0.049282022,0.324183253,,,
4504,460,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:JKH,NYSEARCA:FVL,,,,0.495754162,0.263520434,0.10701892,0.133706484,,,
4505,240,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:EVX,,,0.572495859,0.188529637,0.180144615,0.038477404,0.020352486,,
4506,900,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:VAW,,,,,0.840945532,0.018848717,0.140205751,,,,
4507,1720,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:JKH,NYSEARCA:EVX,,,0.504552688,0.303819275,0.034242343,0.038375328,0.119010367,,
4508,1950,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IHF,,,,0.074873897,0.420337815,0.349255868,0.15553242,,,
4509,170,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:RYH,,,,,0.466909687,0.404656152,0.12843416,,,,
4510,3420,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:PPA,,,,0.581925795,0.225949304,0.015003699,0.177121202,,,
4511,1190,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:IHI,,,,,0.452649586,0.463539898,0.083810517,,,,
4512,4720,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:EWC,NYSEARCA:RYH,,,,0.766994257,0.057454003,0.162964529,0.012587211,,,
4513,4030,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:RYH,,,,,0.814369228,0.12070413,0.064926642,,,,
4514,290,NYSEARCA:XOP,NYSEARCA:PXI,NYSEARCA:IYM,NYSEARCA:JKH,,,,0.646115068,0.097193,0.217989737,0.038702196,,,
4515,3870,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PTH,,,,,0.557475459,0.331134775,0.111389766,,,,
4516,810,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:IGM,,,,0.547603456,0.241991006,0.139293989,0.071111549,,,
4517,380,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:IGM,,,0.526282564,0.084646587,0.239976047,0.006353395,0.142741407,,
4518,830,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:IGM,,,0.64663262,0.002250762,0.036787966,0.300868676,0.013459977,,
4519,350,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:XLB,,,0.225739547,0.380839162,0.022187039,0.310057208,0.061177045,,
4520,3840,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:PYZ,NYSEARCA:EVX,,,,0.71229107,0.215645084,0.062191218,0.009872628,,,
4521,380,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:FVL,,,,,0.476011315,0.454783017,0.069205668,,,,
4522,2600,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:IGM,,,,0.507029698,0.134195007,0.20666421,0.152111085,,,
4523,1390,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:EVX,,,0.303409938,0.337908063,0.083124428,0.140783436,0.134774135,,
4524,380,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:VAW,,,0.487400283,0.078929882,0.026427171,0.395932483,0.011310182,,
4525,100,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:VAW,,,,0.164512712,0.581731486,0.167503269,0.086252534,,,
4526,490,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PYZ,,,,,0.417200938,0.384281924,0.198517138,,,,
4527,160,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IGV,,,0.444797738,0.110779275,0.099777526,0.197339748,0.147305713,,
4528,1600,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:IGV,,,0.532429516,0.121944004,0.218969028,0.063466398,0.063191054,,
4529,470,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:PPA,NYSEARCA:RYH,,,0.436877632,0.318668394,0.098984941,0.032894128,0.112574905,,
4530,1690,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:PPA,,,,0.583205162,0.013990855,0.231111401,0.171692581,,,
4531,3030,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:VAW,,,,0.49892617,0.201008036,0.209745365,0.090320429,,,
4532,840,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:FVL,,,0.605000974,0.08403227,0.041613349,0.041048268,0.228305139,,
4533,4110,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:PYZ,,,,0.429697955,0.200668383,0.181994841,0.187638822,,,
4534,1180,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXI,NYSEARCA:IYM,NYSEARCA:PYZ,,,0.485619283,0.166916736,0.074441207,0.201417808,0.071604966,,
4535,1170,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:IGM,,,0.699515766,0.023345279,0.187335167,0.075934284,0.013869504,,
4536,2010,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:PPA,NYSEARCA:RYH,,,,0.59183369,0.245790338,0.147313525,0.015062447,,,
4537,450,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:ITA,,,,,0.334837319,0.270428911,0.394733771,,,,
4538,2000,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:RYH,,,0.560340853,0.05650848,0.214885252,0.057478553,0.110786862,,
4539,590,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:EWC,NYSEARCA:PTH,,,0.504330259,0.190891167,0.038284159,0.062570237,0.203924177,,
4540,520,NYSEARCA:IEZ,NYSEARCA:XLE,NYSEARCA:PYZ,NYSEARCA:EVX,,,,0.633173608,0.040986387,0.021531,0.304309004,,,
4541,320,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:RYH,,,0.464972771,0.282354673,0.065594729,0.033219609,0.153858219,,
4542,2160,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:IGM,,,,0.655928578,0.226301054,0.09346037,0.024309998,,,
4543,2670,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:FVL,NYSEARCA:EVX,,,0.620828322,0.039408207,0.100624806,0.112701109,0.126437556,,
4544,2130,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:PYZ,,,,0.49715506,0.005160837,0.258152444,0.239531659,,,
4545,120,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:FVL,,,0.235831761,0.541410567,0.02159112,0.087146955,0.114019597,,
4546,1310,NYSEARCA:XOP,NYSEARCA:XME,NYSEARCA:FVL,,,,,0.732269914,0.063019614,0.204710472,,,,
4547,130,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:XLB,,,0.194645087,0.108619328,0.628855183,0.047306567,0.020573835,,
4548,280,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IGM,,,0.604460969,0.139495479,0.113384546,0.015287765,0.127371241,,
4549,4930,NYSEARCA:XME,NYSEARCA:EVX,NYSEARCA:IGV,,,,,0.725035063,0.047804066,0.227160871,,,,
4550,410,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IYM,,0.329910032,0.100569026,0.020062607,0.143952516,0.091797835,0.313707985,
4551,500,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:IYM,NYSEARCA:VAW,,,,0.565215846,0.037196492,0.197048381,0.200539281,,,
4552,4190,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:RYH,,,,0.572963694,0.251944312,0.044285517,0.130806477,,,
4553,1030,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XBI,NYSEARCA:XES,,,0.402081921,0.189338679,0.022713659,0.374076262,0.011789479,,
4554,390,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.553725992,0.203507563,0.045993238,0.196773208,,,
4555,3020,NYSEARCA:IEZ,NYSEARCA:IYM,NYSEARCA:VOT,,,,,0.560479537,0.224884473,0.21463599,,,,
4556,1020,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:EWC,,,,0.423027534,0.153519592,0.062037215,0.361415658,,,
4557,1250,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:PTH,,,0.782483151,0.099193093,0.048922834,0.010790139,0.058610782,,
4558,2610,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:EVX,,,0.531180324,0.247388977,0.023847815,0.128932179,0.068650705,,
4559,4250,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:VAW,,,0.385045592,0.228203218,0.119835857,0.096210508,0.170704825,,
4560,1190,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:PYZ,NYSEARCA:EVX,NYSEARCA:IGM,,,0.728014978,0.123425726,0.026553337,0.032750533,0.089255425,,
4561,630,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:IGM,,,0.515627125,0.254957152,0.144394928,0.002333364,0.082687431,,
4562,750,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:PPA,NYSEARCA:RYH,,,,0.507131835,0.333092618,0.111471014,0.048304534,,,
4563,230,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:IGV,,,,0.554900101,0.299364095,0.024949392,0.120786412,,,
4564,1480,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:JKH,,,,0.402367434,0.297463729,0.09225137,0.207917467,,,
4565,4460,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XBI,NYSEARCA:XME,,,,0.182085788,0.387693555,0.277160873,0.153059783,,,
4566,150,NYSEARCA:IEO,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:IGV,,,0.691930831,0.088228683,0.018308229,0.019046549,0.182485708,,
4567,270,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:EWC,,,,0.571818562,0.068456351,0.013234211,0.346490876,,,
4568,550,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:EVX,,,,,0.549307828,0.437055802,0.01363637,,,,
4569,420,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:VAW,,,0.066217388,0.38526163,0.182605151,0.332277145,0.033638685,,
4570,3420,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:EVX,,,,0.312005465,0.260452821,0.371736496,0.055805218,,,
4571,1370,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:XLB,,,,0.445574045,0.447899399,0.030914387,0.075612169,,,
4572,180,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:RYH,,,,,0.92304848,0.068342542,0.008608977,,,,
4573,2460,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:FVL,,,0.570572881,0.246006373,0.020878169,0.012493573,0.150049004,,
4574,2060,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:PPA,,,,,0.476748231,0.205243145,0.318008624,,,,
4575,2080,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:PPA,,,0.600357924,0.142158865,0.06501654,0.009437457,0.183029213,,
4576,4320,NYSEARCA:XES,NYSEARCA:PYZ,NYSEARCA:EVX,NYSEARCA:IGM,,,,0.726864345,0.092945417,0.071965388,0.10822485,,,
4577,2540,NYSEARCA:RYE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:EVX,NYSEARCA:IGM,,,0.741289701,0.028057439,0.072964228,0.010963287,0.146725346,,
4578,920,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:XBI,NYSEARCA:ITA,,,,0.344835784,0.292458931,0.337061767,0.025643518,,,
4579,2360,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:EVX,,,0.600925483,0.246619977,0.002063879,0.10029914,0.05009152,,
4580,210,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:IYM,,,0.427355371,0.145284727,0.057554254,0.346694792,0.023110856,,
4581,150,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:VAW,,,0.52138397,0.098594399,0.043570854,0.084741159,0.251709617,,
4582,2760,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:IYM,NYSEARCA:EVX,NYSEARCA:IGM,,,0.534631124,0.149682638,0.158448843,0.049123139,0.108114256,,
4583,3010,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:PPA,,,,,0.619029531,0.191670934,0.189299535,,,,
4584,110,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:XLB,,,0.365481005,0.393636742,0.042321039,0.153827403,0.044733811,,
4585,1660,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:IGM,,,,0.500544996,0.3025587,0.058263989,0.138632315,,,
4586,760,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:VAW,NYSEARCA:PYZ,,,0.507097137,0.197792834,0.171423539,0.016080107,0.107606384,,
4587,2170,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:PPA,,,,0.593752538,0.172272156,0.009941687,0.224033619,,,
4588,3920,NYSEARCA:XES,NYSEARCA:IHI,NYSEARCA:IYM,NYSEARCA:IHF,,,,0.730182692,0.095652102,0.039842008,0.134323198,,,
4589,380,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:XLB,,,,,0.442283492,0.322760399,0.234956109,,,,
4590,130,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:JKH,,,0.460320566,0.10909988,0.204661115,0.143013936,0.082904503,,
4591,3420,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:EVX,,,0.583387253,0.015275361,0.086626133,0.197910456,0.116800799,,
4592,750,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:EVX,,,,0.302767759,0.534638796,0.154151561,0.008441884,,,
4593,1770,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:IGV,,,0.436085983,0.26779286,0.011940973,0.247776284,0.0364039,,
4594,3560,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:JKH,,,,,0.48894066,0.22766924,0.283390101,,,,
4595,740,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:JKH,,,,0.529500708,0.244420587,0.021094425,0.20498428,,,
4596,170,NYSEARCA:IYE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:VAW,,,,0.66131923,0.271328308,0.035876692,0.031475771,,,
4597,1360,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:PPA,,,0.479815671,0.242694543,0.106855513,0.054960549,0.115673725,,
4598,2650,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:PXI,,,,,0.629778158,0.031597328,0.338624514,,,,
4599,190,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:PPA,,,,0.389598892,0.151917223,0.219578459,0.238905426,,,
4600,360,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:EWC,NYSEARCA:IYM,,,,0.430310583,0.305474499,0.249272816,0.014942102,,,
4601,130,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:FVL,,,,0.542217457,0.241286007,0.073672568,0.142823968,,,
4602,1940,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:IGM,,,,0.578410492,0.203918508,0.155989793,0.061681207,,,
4603,570,NYSEARCA:IEO,NYSEARCA:EWC,NYSEARCA:EVX,,,,,0.688308268,0.201244171,0.11044756,,,,
4604,750,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:EVX,,,0.403637816,0.292693778,0.060196675,0.233251227,0.010220504,,
4605,400,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:EVX,,,0.464998556,0.345554723,0.107980188,0.042374237,0.039092295,,
4606,630,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:FVL,,,,0.775314927,0.092490043,0.086909441,0.045285589,,,
4607,290,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:PPA,,,,,0.615861504,0.189327813,0.194810684,,,,
4608,3850,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:FVL,,,0.503721753,0.345014611,0.012117693,0.002781876,0.136364068,,
4609,3100,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:VOT,,,,0.457966779,0.134177041,0.272982571,0.13487361,,,
4610,730,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:EVX,,,0.286079845,0.525817333,0.075885271,0.054685547,0.057532004,,
4611,240,NYSEARCA:IEZ,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:IGV,,,0.600349691,0.054708194,0.056715241,0.008328778,0.279898096,,
4612,1050,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:IGM,,,0.438804087,0.419811266,0.050734531,0.019344363,0.071305753,,
4613,740,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:IYM,NYSEARCA:PPA,,,,0.654068986,0.042416018,0.02507126,0.278443736,,,
4614,160,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:ITA,NYSEARCA:XME,,,,0.541703388,0.113095586,0.259504561,0.085696464,,,
4615,1170,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:RYH,,,,0.5379308,0.230731098,0.116122703,0.115215399,,,
4616,1070,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:PPA,,,,0.493833245,0.304729296,0.085617185,0.115820274,,,
4617,1970,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:EWC,NYSEARCA:RYH,,,,0.512986846,0.345966856,0.080524146,0.060522151,,,
4618,1750,NYSEARCA:PXE,NYSEARCA:PXI,NYSEARCA:XME,,,,,0.564693313,0.397515582,0.037791105,,,,
4619,1460,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:IGV,,,,,0.550630774,0.213474922,0.235894304,,,,
4620,110,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:RYH,,,0.494710208,0.253203473,0.031906402,0.028382658,0.191797258,,
4621,450,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:EVX,,,,0.30679812,0.36500108,0.105084981,0.22311582,,,
4622,2850,NYSEARCA:IEO,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:JKH,,,,0.615205633,0.063383984,0.188392409,0.133017975,,,
4623,2440,NYSEARCA:IEO,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:VAW,NYSEARCA:PYZ,,,0.60400986,0.029678724,0.091823305,0.129951128,0.144536983,,
4624,390,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IHI,,,,,0.444551865,0.3783975,0.177050634,,,,
4625,1780,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:VAW,,,,0.530543789,0.029571488,0.21004614,0.229838583,,,
4626,3140,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:FVL,,,0.53272442,0.032991853,0.234865398,0.026284425,0.173133903,,
4627,180,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,,,0.370731459,0.118149461,0.215024309,0.264926968,0.031167803,,
4628,2360,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:XLB,,,,0.532282257,0.155102473,0.064071439,0.248543831,,,
4629,410,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:RYH,,,,0.520143615,0.3022897,0.059558845,0.118007841,,,
4630,300,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EVX,,,,0.597504728,0.275065073,0.002632301,0.124797898,,,
4631,350,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:VOT,,,0.662813912,0.067902027,0.041553103,0.186786499,0.04094446,,
4632,120,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:XBI,NYSEARCA:XME,,,,0.581745915,0.015627389,0.341686963,0.060939732,,,
4633,870,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:PTH,,,,0.528056984,0.177154683,0.062900926,0.231887407,,,
4634,3900,NYSEARCA:IEZ,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:VOT,NYSEARCA:EVX,,,0.612039757,0.012888868,0.049778546,0.056606099,0.268686731,,
4635,1910,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:FVL,NYSEARCA:EVX,,,0.498229763,0.28137711,0.056691105,0.093769551,0.069932472,,
4636,150,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:VOT,,,,0.444956253,0.191746758,0.198826878,0.164470111,,,
4637,420,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:PTH,,,,0.393707155,0.329988639,0.105881141,0.170423065,,,
4638,4190,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:RYH,,,,,0.488044854,0.360152721,0.151802425,,,,
4639,1300,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:IYM,,,0.449001141,0.098674366,0.076739585,0.339915004,0.035669904,,
4640,4070,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:IGV,,,,0.402909606,0.252550967,0.098424943,0.246114484,,,
4641,2480,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:IHF,,,,0.408127586,0.269576385,0.147159293,0.175136736,,,
4642,3750,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:PXI,NYSEARCA:PYZ,,,0.140077069,0.370252138,0.138513966,0.098342645,0.252814182,,
4643,1130,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:PPA,,,0.45986063,0.033763044,0.275280095,0.002988222,0.22810801,,
4644,2590,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:FVL,,,,,0.5907517,0.245218665,0.164029635,,,,
4645,1070,NYSEARCA:RYE,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:IGV,,,,0.729588094,0.208700106,0.012809424,0.048902376,,,
4646,3540,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:IYM,,,0.482062384,0.077623403,0.019078495,0.343160112,0.078075606,,
4647,720,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:EVX,,,,0.550641587,0.279746962,0.052766542,0.116844909,,,
4648,2090,NYSEARCA:IYE,NYSEARCA:XME,NYSEARCA:IGM,,,,,0.816382791,0.091103007,0.092514201,,,,
4649,3940,NYSEARCA:IEO,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:FVL,,,,0.665214263,0.045493818,0.044390372,0.244901548,,,
