ID,LIMIT,BALANCE,INCOME,RATING,GENDER,EDUCATION,MARITAL,AGE,S1,S2,S3,S4,S5,B1,B2,B3,B4,B5,R1,R2,R3,R4,R5
13011,330000,28882.35,320900,0,0,1,2,31,0,0,-1,-1,0,163406,137664,3381,40635,40490,7558,5000,42054,3000,2000
13012,100000,16948.05,104599,0,0,1,2,30,0,0,0,0,0,98364,21255,0,0,0,1049,0,0,0,0
13013,200000,1218.175,189295,0,0,2,1,31,-1,-1,-1,-1,0,3848,4581,610,0,0,4581,612,0,0,0
13014,110000,8357.125,109907,0,0,2,1,30,0,0,0,-1,0,15484,-41,0,67942,53947,0,41,109332,2400,2000
13015,90000,5926.9,81448,1,0,1,2,31,2,2,0,0,0,34614,33776,34767,35504,36249,0,1563,1300,1300,1438
13016,320000,4604.25,345531,0,0,2,2,30,0,0,-1,0,0,28236,29368,160578,129187,124967,2240,160578,4600,5000,4500
13017,70000,145.6,55458,0,0,1,2,30,2,-1,2,-1,-1,416,832,416,416,1132,832,0,416,1132,0
13018,220000,15961.75,253123,0,0,2,2,30,0,0,0,0,0,91093,76832,66879,55495,43369,3000,2271,2009,1469,2000
13019,180000,38657.675,180989,1,0,1,2,32,2,0,0,0,0,207382,201883,196524,192243,186537,7820,7000,7000,5000,6000
13020,180000,2240.875,207343,0,0,1,2,31,0,0,0,0,0,11784,13589,15301,3169,5106,2000,2000,1000,2000,1000
13021,240000,40506.725,244411,1,0,2,2,31,0,0,0,0,0,231619,234261,231597,42209,26348,9358,5104,864,527,0
13022,140000,12349.4,126675,1,0,2,2,30,0,0,0,0,0,58294,59571,60793,62797,64298,2200,2200,3000,2500,2800
13023,280000,18708.725,281544,0,0,2,2,30,2,2,2,2,2,110550,113877,115223,116930,112607,6600,4700,5100,0,4200
13024,30000,2468.725,27884,1,0,1,1,31,2,2,2,2,2,14779,14252,16205,15647,17091,0,2200,0,1700,0
13025,20000,941.5,22246,0,0,2,2,31,-1,-1,2,0,0,0,184,184,5932,7725,184,0,5924,2000,2451
13026,80000,10193.05,72689,0,0,1,2,29,0,0,0,0,0,61650,0,0,0,0,0,0,0,0,0
13027,230000,30075.675,239218,0,0,2,2,30,0,0,0,0,0,157389,161622,162501,163329,161560,10000,8000,10000,7000,7000
13028,200000,25071.55,203931,1,0,2,1,30,0,0,0,0,0,113676,116355,117802,116296,60792,6000,5000,6000,3000,1611
13029,520000,81294.675,574577,0,0,1,2,29,0,0,0,0,0,388685,280101,184081,108330,89199,10423,7215,4012,3017,3028
13030,400000,41549.375,401813,1,0,2,2,29,0,0,0,0,0,242225,246475,252429,257510,262931,8000,9000,8200,8500,8500
13031,30000,146.3,34989,0,0,2,2,25,0,0,0,0,0,836,836,390,390,390,836,390,390,390,0
13032,370000,6230.875,368100,0,0,1,2,31,0,0,0,0,0,39837,41576,44178,47838,54341,3000,5000,5000,8000,10000
13033,150000,87.5,138393,0,0,2,1,31,0,0,0,0,0,15338,0,0,650,1430,0,0,650,1430,1200
13034,80000,4881.975,72632,1,0,2,2,26,2,0,0,0,-1,24833,23331,21964,19664,2544,1527,1500,540,2544,2789
13035,430000,76789.125,418496,0,0,3,2,26,0,0,0,0,0,438691,437284,435832,345499,228818,18000,16570,11803,10563,10000
13036,20000,3412.15,15742,1,0,2,2,24,0,0,0,0,0,13056,14092,10474,11198,12198,1254,1000,724,1000,1000
13037,50000,8631.175,44373,0,0,2,2,27,0,0,0,0,0,47912,39421,40165,41198,43766,2000,1700,1700,3400,1000
13038,60000,8565.375,51110,1,0,2,2,24,2,2,0,0,0,52362,51255,52119,52866,53969,0,2313,2044,2110,2500
13039,360000,522.9,363698,0,0,1,2,28,0,0,0,-1,-1,2766,2766,2766,3373,5042,2766,2766,3373,5042,1000
13040,280000,0,270379,0,0,1,2,31,0,0,0,0,0,-1,-1,-1,-1,219,0,82150,0,220,1124
13041,360000,3229.45,391443,0,0,2,1,29,0,0,-1,0,0,16419,12932,91329,82929,70047,6032,99578,2507,5376,2000
13042,420000,10644.375,501616,0,0,1,1,32,0,0,0,0,0,45060,25056,24751,24984,24983,1407,1332,963,877,1000
13043,320000,777.875,347194,0,0,1,2,31,0,0,0,0,0,4959,4000,3992,1590,-10,4121,4012,1598,0,0
13044,90000,925.225,84358,0,0,2,1,31,0,0,0,0,0,7525,10360,0,0,0,3000,0,0,0,0
13045,360000,959.7,407976,1,0,1,2,33,-1,-1,-1,0,-1,4307,12004,21810,13807,2960,12006,21810,0,2960,1810
13046,70000,12016.9,75503,0,0,2,2,30,0,0,0,0,0,65750,67879,69161,68264,61757,3182,3144,2600,2360,1300
13047,50000,8051.4,38752,0,0,2,2,26,0,-1,-1,0,0,3756,195,4226,8956,9361,1000,4226,5000,700,600
13048,200000,24812.375,190957,0,0,3,1,30,0,0,0,0,0,144933,148103,148137,151505,154728,7000,4000,4000,4000,4000
13049,250000,0,264326,0,0,1,2,31,0,0,0,0,0,0,7066,0,0,0,7066,145,0,0,2758
13050,150000,234.5,170211,0,0,1,2,33,-1,-1,-1,-1,-1,1805,4290,-10,1999,10559,4354,0,2009,10610,9855
13051,350000,121.45,336835,0,0,2,1,33,-1,-1,-1,-1,0,10436,10857,12688,6344,5376,10916,12745,6344,22,7186
13052,30000,5027.575,20745,0,0,2,1,32,0,0,0,-1,0,28305,16084,4432,24621,25073,2000,2000,26100,1000,1100
13053,200000,30386.825,200224,0,0,1,2,30,4,4,4,4,4,176605,179754,182763,184570,184091,7459,7468,6275,3000,0
13054,200000,13699.7,214934,0,0,1,2,32,0,0,0,0,0,10532,0,0,0,0,0,0,0,0,2842
13055,150000,17990.35,151735,0,0,2,2,29,0,-1,-1,0,0,112174,6263,6824,10824,14631,6263,6824,10000,10000,10000
13056,190000,24225.075,196427,0,0,1,2,30,0,0,0,0,0,141192,144484,148760,48776,49853,5058,6489,1602,1716,2286
13057,340000,3651.375,362144,0,0,2,2,30,0,-1,-1,0,0,2611,3255,57920,23207,22659,3255,57920,22659,2000,1000
13058,360000,0,350503,0,0,1,2,31,-1,-1,-1,-1,0,951,3760,752,0,0,3760,752,0,0,0
13059,280000,3134.775,286037,0,0,1,2,30,-1,-1,-1,-1,-1,380,5118,380,380,380,5118,380,380,380,380
13060,30000,5095.825,32003,0,0,2,2,47,0,0,0,0,0,29827,29583,29166,29066,29008,2019,1400,600,580,0
13061,300000,0,297981,0,0,3,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13062,220000,38086.65,225402,0,0,0,2,37,0,0,0,0,0,213843,211233,194579,96213,27540,23007,7991,4191,719,409
13063,80000,14187.25,75480,0,0,3,1,41,0,0,0,0,0,63610,58099,52599,52519,46945,5028,21595,5541,1507,3062
13064,30000,3640.175,26271,1,0,2,1,40,2,2,0,0,0,23534,22875,24155,23739,22124,0,2000,1500,900,1038
13065,40000,1681.4,41750,0,0,2,1,37,0,2,0,0,0,12127,11647,13138,14903,17664,0,2000,2000,3000,2000
13066,200000,25390.75,213727,0,0,2,2,29,0,2,2,2,2,151564,115836,122359,122588,119266,0,10000,5000,0,6000
13067,200000,14551.075,210633,0,0,2,2,30,0,0,0,0,2,94976,106808,115702,122236,134013,13590,12356,12500,14013,4900
13068,110000,131.25,106707,0,0,1,2,29,-1,0,0,0,0,71015,72517,72537,55600,72442,5000,5000,5000,22000,5000
13069,100000,16445.625,95228,1,0,1,2,31,2,2,2,2,2,95030,96611,97947,95602,77323,4000,4005,600,2400,2900
13070,20000,68.25,10000,1,0,2,1,34,-1,0,0,0,0,18864,19499,19780,780,0,1329,1000,0,0,0
13071,120000,18226.775,107800,0,0,3,1,46,0,0,0,0,0,98955,96298,90570,89442,92756,4400,4040,3100,6600,3500
13072,280000,14880.075,277864,0,0,2,1,37,0,0,0,0,0,71353,67680,65173,62564,59638,2497,2914,1921,2001,1270
13073,280000,5103.175,306646,0,0,2,2,30,0,0,0,0,0,14908,237367,233819,198890,189064,233836,6935,5931,19157,5905
13074,300000,0,332601,0,0,2,2,42,-1,-1,2,2,0,159,803,486,-712,-1037,803,8,387,0,0
13075,420000,619.85,451495,0,0,1,1,43,0,0,0,0,0,2967,2977,2987,3624,3165,3035,3029,3637,3222,3025
13076,80000,2045.4,90352,0,0,1,1,41,-1,-1,-1,-1,-1,8739,10926,3355,6127,25675,10926,3362,6127,25675,7606
13077,360000,183.75,357584,1,0,1,1,49,-1,-1,-1,-1,0,390,390,750,930,540,390,750,930,150,540
13078,260000,1715.175,294063,0,0,0,1,37,0,0,0,0,0,11115,11930,12954,14246,15733,1300,1229,1521,1728,1610
13079,260000,914.725,258129,0,0,2,1,32,0,0,0,0,0,10100,14909,19623,20012,20466,5000,5000,716,776,5000
13080,110000,11313.925,126565,0,0,2,2,32,0,0,0,0,0,65920,67290,68652,69552,71008,3026,3076,2638,2728,2742
13081,400000,47595.45,467809,0,0,2,1,32,0,0,0,0,0,337765,138235,136102,33340,63684,10007,3601,22000,35802,2013
13082,20000,2729.65,10000,1,0,3,1,32,3,2,2,0,0,15055,16511,15953,16190,16777,2000,0,800,1000,1000
13083,170000,23880.5,175210,0,0,1,1,35,0,0,0,0,2,139216,143695,145550,154113,151786,6500,5500,10774,0,5500
13084,70000,4885.125,60157,0,0,3,1,35,0,2,2,2,2,31009,31914,32394,31574,34053,1700,1300,0,3000,1385
13085,210000,147,229708,0,0,1,1,39,-1,-1,-1,0,0,1665,610,0,0,0,610,0,0,0,3514
13086,10000,1189.65,10000,1,0,2,1,38,0,2,0,0,2,8055,7803,8623,9527,9780,0,1100,1000,504,0
13087,780000,30005.325,873991,0,0,1,1,48,0,0,0,0,0,178587,190663,195124,184872,191090,15004,10000,8000,10028,7003
13088,420000,72288.3,443129,0,0,1,2,35,0,0,0,0,0,414013,417086,348345,287150,261219,16078,12638,50700,20014,10127
13089,280000,51762.55,307608,0,0,3,1,44,0,0,0,0,0,305529,311081,313242,151292,152318,10472,11334,10010,6000,200000
13090,50000,68.25,41217,0,0,3,2,46,-1,-1,2,-1,-1,170,780,390,780,40418,1000,0,780,40418,3170
13091,50000,8611.05,45023,1,0,3,1,49,2,2,2,2,2,51097,50011,53469,50337,46903,0,5000,2005,0,4000
13092,60000,5768.175,63441,0,0,2,2,33,0,0,0,0,0,31379,31328,30905,30237,28461,3000,1420,2000,1164,2000
13093,20000,3207.75,14541,0,0,2,2,33,0,0,0,0,0,17797,18731,19610,18980,38766,1324,1302,672,701,788
13094,170000,26014.625,164374,1,0,2,1,35,2,2,2,2,2,150727,154850,150893,165924,163176,8000,0,19172,0,12210
13095,330000,1058.925,345907,0,0,2,1,48,0,0,0,0,0,8346,8952,2732,2732,2732,8996,2745,2745,2745,2734
13096,30000,3645.075,15894,1,0,1,1,37,2,2,0,0,2,22689,22043,23367,24983,25437,0,2000,2000,1000,0
13097,350000,117.425,399037,1,0,1,1,42,-1,-1,-1,-1,-1,671,671,671,671,30727,671,671,671,30727,821
13098,290000,33888.75,321314,0,0,2,1,49,0,0,0,0,0,127336,125088,123694,123518,124246,4304,4000,5000,4100,4500
13099,50000,8740.025,41387,1,0,2,1,49,2,0,0,0,0,47585,47582,21391,21867,19774,2500,1300,2000,700,1000
13100,20000,0,16968,0,0,3,2,45,-1,-1,-1,-1,0,390,0,780,0,0,0,780,0,0,0
13101,30000,3242.05,17922,1,0,2,1,38,0,-1,-1,-1,-1,12529,5937,5880,1680,0,5937,5888,1680,0,0
13102,50000,8791.825,44075,0,0,2,0,37,0,0,0,0,-1,49642,48381,44113,8522,17948,2060,1014,170,17948,188
13103,70000,11082.75,61289,0,0,3,2,39,0,0,0,0,0,62711,57774,47326,50910,55059,5043,5000,5000,5000,5000
13104,310000,40642.7,366414,0,0,1,1,33,2,0,0,0,0,157098,84865,70995,45838,36252,3959,2807,2000,3000,2000
13105,220000,500.15,262668,0,0,2,1,48,0,-1,0,0,2,1929,10417,9363,7898,5758,10417,1061,525,0,313
13106,360000,120.05,361452,0,0,3,2,34,-1,-1,-1,-1,-1,3821,1937,944,1219,2216,1937,944,1219,2216,2000
13107,140000,194.25,128887,0,0,1,1,38,-1,0,-1,-1,-1,24629,22984,4456,3351,9038,10066,4457,3353,9038,0
13108,200000,17897.6,221101,1,0,2,1,38,2,2,2,0,0,104978,105924,102663,97090,98045,4500,0,3500,3500,9000
13109,20000,2504.25,17221,1,0,2,1,42,0,0,0,2,2,15665,16706,18214,18626,18196,1600,2100,1000,0,1500
13110,290000,27111.525,289892,0,0,2,1,36,0,0,0,0,0,159186,323836,112929,62375,63637,6400,4490,2000,2306,2912
13111,300000,13366.85,293994,0,0,2,1,36,0,0,0,0,0,166051,167541,167905,167974,170428,7905,6509,5874,6116,6300
13112,200000,437.5,190967,1,0,2,1,45,2,2,2,2,2,2500,2500,2500,2500,2500,0,0,0,0,0
13113,150000,13337.625,165865,0,0,1,2,32,0,0,0,0,0,72149,58228,38495,35807,24871,10000,3993,15838,10000,7780
13114,240000,31114.125,265131,0,0,2,2,39,0,0,0,0,0,167091,161691,165177,132478,138979,8200,9009,5000,10500,0
13115,450000,29101.625,534951,0,0,2,2,32,0,0,0,0,0,147549,234421,240020,240016,223545,90000,10517,8801,8265,9000
13116,20000,2646.175,13171,0,0,2,2,32,0,0,0,0,0,15424,15468,11082,11303,10768,1488,1172,393,415,616
13117,50000,8823.325,42181,1,0,3,1,45,3,2,0,0,0,49331,48268,49075,49475,48575,0,2000,1000,1000,2000
13118,190000,17292.45,212123,1,0,2,1,33,0,0,0,0,0,102174,105230,17907,-93,-483,5361,1000,0,0,0
13119,390000,43835.75,444667,0,0,1,1,41,0,0,0,0,0,248886,204333,201825,199355,197036,8000,7500,7500,7500,7100
13120,90000,15944.425,99938,0,0,1,2,36,0,0,0,0,0,81784,97541,90102,78285,70224,27000,3000,2680,52930,3400
13121,120000,16392.775,114791,0,0,2,1,39,0,0,2,2,2,95590,101562,94307,89867,81617,8485,524,6004,5,3073
13122,210000,69.3,238657,0,0,1,2,33,-1,-1,-1,-1,-1,396,396,396,1911,396,396,396,1911,396,396
13123,500000,83759.025,509486,0,0,2,1,41,0,0,0,0,0,466444,239921,184874,47774,34617,12800,4300,3063,3600,3100
13124,320000,3877.125,329754,0,0,1,1,40,-1,-1,-1,-1,0,10853,33968,86024,232017,15622,34151,86466,232242,3199,7500
13125,210000,4000.675,200386,0,0,1,2,39,-1,-1,0,0,0,6437,61813,59024,63483,58991,72037,5015,12000,5000,5000
13126,90000,15591.45,87006,1,0,2,2,38,0,0,0,0,0,83036,86181,86311,66572,68119,4500,3500,2500,3500,3000
13127,100000,0,111725,0,0,2,2,34,0,0,0,-1,-1,-342,-342,-342,1158,2485,0,0,1500,1500,0
13128,360000,0,370530,0,0,2,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13129,40000,3635.45,27289,0,0,2,0,37,0,0,0,2,0,21778,22807,24993,24292,24800,1384,2570,0,899,2006
13130,80000,0,72083,0,0,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13131,300000,510.125,286647,0,0,1,2,34,-1,-1,-1,-1,0,1813,3397,4024,5363,3572,3555,4024,5363,0,500
13132,130000,220.675,121659,0,0,3,1,43,-1,-1,-1,-1,-1,1705,0,1261,13161,390,817,1261,13161,390,390
13133,480000,0,551177,0,0,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13134,320000,54292.525,315033,0,0,2,1,39,0,-1,-1,0,0,0,189018,131916,258800,96900,189018,132846,130400,193800,45313
13135,330000,0,337875,0,0,3,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13136,70000,11104.625,67609,0,1,1,2,38,0,0,0,0,0,54722,56062,82305,42308,40507,2322,1631,2942,1783,1723
13137,240000,45886.05,273628,1,0,2,2,46,0,0,0,0,0,257969,256740,246364,127177,33622,12000,5700,3200,1200,1000
13138,210000,35727.475,215923,0,0,3,2,32,0,0,0,0,0,211065,206043,181945,52712,3574,10120,8256,5000,4036,153904
13139,50000,68.25,40239,0,0,2,1,47,-1,-1,2,0,-1,390,780,780,390,390,780,390,0,390,0
13140,50000,1415.05,59687,0,0,1,1,39,-1,-1,-1,-1,-1,20993,16653,9346,3424,13176,16653,9354,3424,13176,10868
13141,30000,2989.875,23299,0,0,2,1,38,0,0,0,0,0,19702,22978,23078,24994,25330,5200,3078,5000,3000,5000
13142,310000,4074.875,299798,0,0,2,1,38,-1,-1,-1,-1,-1,1058,0,1312,4836,11795,142,1312,4836,11795,0
13143,230000,20952.75,234153,0,0,0,2,40,2,2,0,0,0,120912,111819,93007,92122,61583,0,3700,3986,2900,1057
13144,170000,15975.575,182446,0,0,2,1,39,0,0,0,0,0,74457,64374,63936,60750,54248,2430,2224,1957,1917,3000
13145,180000,0,193352,0,0,2,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13146,330000,1017.275,392986,0,0,1,1,49,0,0,0,0,0,65,3775,1590,0,2130,3775,1590,0,2130,7700
13147,170000,9300.375,184041,0,0,1,1,34,0,0,0,0,0,52131,45987,35377,29141,21955,2000,1514,1006,1000,220
13148,160000,17750.25,153823,0,0,1,2,33,2,2,2,2,2,103870,106719,107485,108326,110635,6000,4000,4100,4200,4200
13149,50000,2673.3,59947,1,0,2,2,32,0,3,2,2,2,19797,19205,18600,19697,20243,0,0,1700,1000,0
13150,60000,9838.675,48789,0,0,2,2,33,0,0,0,0,-1,58271,58446,53368,-632,15368,3000,3000,0,16000,1000
13151,500000,2193.8,489245,0,0,3,1,49,-1,-1,-1,-1,-1,27882,35031,42145,7347,152769,35477,42360,7387,153532,15603
13152,230000,0,230621,0,0,1,1,44,-1,-1,0,-1,-1,2302,22049,20756,8035,10766,22068,2014,9000,10766,7721
13153,180000,0,185624,0,0,1,1,38,0,-1,-1,0,-1,-47,470,0,0,800,517,0,0,800,0
13154,320000,1442,351463,0,0,1,1,40,-1,-1,-1,-1,-1,8240,8240,8240,15273,16106,8240,8240,15273,16106,9690
13155,490000,33155.5,494635,0,0,1,1,39,0,-1,-1,0,0,16769,2310,48409,296319,181627,2324,25053,280695,17398,160111
13156,210000,34605.025,231686,0,0,0,1,43,0,0,0,0,0,201949,208690,211925,48724,49743,10000,9085,1744,1804,1816
13157,50000,3917.2,45141,1,0,2,1,33,0,0,0,0,0,13538,9199,6879,6753,5440,2000,1284,264,109,390
13158,160000,4385.15,175945,0,0,3,1,33,0,0,0,0,0,20624,16280,0,0,0,1000,0,0,0,0
13159,80000,28976.15,70086,1,0,0,1,41,0,0,0,0,-1,153033,133017,19164,3272,11766,3520,1000,3272,11766,1740
13160,220000,246.75,208050,0,0,1,1,49,-1,-1,-1,-1,-1,580,1386,-14,6160,1307,1386,0,6174,1307,1341
13161,20000,1320.2,10589,1,0,2,1,46,2,0,0,0,0,7277,8215,9200,10280,16130,1215,1200,1280,6000,0
13162,200000,72.8,239751,0,0,1,1,49,-1,-1,-1,-1,0,416,416,0,832,416,416,0,1248,0,416
13163,300000,0,331097,1,0,3,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13164,20000,183.75,11138,1,0,3,1,36,2,2,3,3,3,1050,1050,1050,1050,1050,0,0,0,0,0
13165,180000,0,201484,0,0,1,2,32,-1,-1,0,0,0,144,-35,-35,-335,-335,0,0,0,0,0
13166,200000,491.75,203178,0,0,3,2,33,0,0,0,-1,-1,7114,1981,3959,5382,0,2059,3978,5403,0,0
13167,140000,9414.475,142574,1,0,2,1,38,2,2,2,2,2,55007,56128,56713,55796,56251,2600,2100,600,1500,4545
13168,150000,1024.8,141637,0,0,1,2,36,-1,-1,-1,-1,0,2629,99,45,2928,519,99,45,2982,0,993
13169,160000,3496.15,160966,0,0,0,1,40,0,0,0,0,0,27563,28350,25186,36100,21707,5002,5000,14400,10000,4000
13170,160000,28646.625,146924,0,0,2,2,32,0,0,0,-1,0,153009,115096,76037,152837,156042,5400,4082,163107,5668,5958
13171,200000,81.55,237969,0,0,1,1,34,0,0,0,0,0,1242,4006,941,2357,2945,4034,945,2366,2947,1143
13172,20000,3409.175,10000,1,0,3,2,49,2,2,-1,0,0,18756,-3744,17105,17250,0,0,21200,345,0,0
13173,260000,626.675,263987,0,0,2,2,32,0,0,0,-1,-1,-9,-9,1935,999,0,0,1944,999,0,0
13174,260000,209.65,254790,1,0,2,2,32,-1,-1,-1,-1,-1,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198
13175,620000,13214.075,673508,0,0,2,1,42,0,0,0,0,0,65572,59306,60479,61467,63159,2500,2500,2300,3000,2500
13176,50000,6580.525,37175,1,0,1,1,37,0,0,0,0,0,38672,39949,40225,25517,20655,2200,1400,1000,1000,1000
13177,20000,68.25,11204,0,0,2,1,32,-1,-1,-1,-1,-1,390,390,0,780,0,390,0,780,0,0
13178,190000,1122.625,211818,0,0,2,2,32,0,0,2,0,0,8169,10060,10633,11197,11907,2000,1000,1000,1000,1000
13179,30000,4253.375,22394,1,0,2,1,38,2,0,0,0,2,23621,24346,25359,26987,26416,1410,1423,2051,0,2000
13180,160000,1183.525,188079,0,0,3,1,38,-1,-1,-1,0,-1,1651,3107,4187,2474,192,3107,4187,0,192,5510
13181,360000,2216.025,423519,0,0,2,1,40,-1,0,-1,-1,-1,0,0,2455,6447,0,0,2455,6447,0,0
13182,20000,3352.475,10000,0,0,2,2,44,0,0,-1,-1,-1,20011,18768,1261,390,390,1768,1261,390,390,390
13183,150000,8702.4,146263,0,0,3,2,42,0,0,0,0,0,47784,47449,47987,48051,48410,6000,3000,1700,2000,2000
13184,400000,306.425,411791,0,0,1,1,38,-1,-1,-1,-1,-1,7046,2026,8686,8526,4041,2026,8686,8526,4041,9511
13185,80000,0,90855,0,0,3,1,43,0,0,0,0,-1,0,0,0,0,2060,0,0,0,2060,0
13186,260000,0,277322,0,0,1,1,34,0,0,0,0,0,-40,-40,8117,-8,-8,0,8157,0,0,1673
13187,500000,1081.15,549012,0,0,2,1,38,-1,-1,-1,0,-1,825,2122,34159,3340,24752,2133,34313,17,24875,839
13188,240000,42490.875,252051,0,0,2,1,34,0,0,0,0,0,237854,240535,242770,191520,173461,11000,9248,8005,8000,8000
13189,50000,8652.7,44158,0,0,2,1,37,0,0,0,0,0,50621,49326,29584,19665,19799,2155,1086,19001,906,1500
13190,10000,1588.125,10000,0,0,2,1,36,0,0,0,0,0,8593,9582,8986,9691,9889,1300,1200,1000,1000,569
13191,50000,0,55168,0,0,1,1,47,0,-1,-1,0,0,0,1708,0,0,0,1708,0,0,0,0
13192,150000,24530.1,162832,0,0,2,1,41,0,0,0,0,0,141528,141411,143748,147159,151185,4007,5001,5003,6001,5000
13193,150000,0,152116,0,0,1,1,40,-1,-1,-1,0,0,1003,1003,35206,36003,16854,1003,35206,2000,18158,189000
13194,130000,5135.2,140383,0,0,3,2,30,0,0,-1,-1,-1,3268,6186,700,1680,0,3025,707,1680,0,0
13195,120000,3812.55,124749,0,0,2,2,37,2,0,0,0,0,22126,23763,25059,25641,26228,2000,2000,1000,1000,1000
13196,50000,6956.775,47247,1,0,3,2,39,0,0,0,0,0,40701,41342,41424,41182,41187,2000,2000,1600,2000,2000
13197,160000,11103.05,159463,0,0,1,1,41,2,0,0,0,0,63501,65439,66761,67628,68983,2960,3007,2573,2600,3008
13198,70000,21134.05,82258,1,0,2,2,39,0,0,0,0,0,55164,41549,31966,31071,30476,2000,1500,1200,1500,1500
13199,380000,42887.075,418545,0,0,1,2,40,0,0,0,0,0,251731,257028,266487,269786,265312,10600,15000,9800,10000,10000
13200,280000,381.5,268428,0,0,1,2,47,0,0,0,0,0,251,4250,1000,5507,5348,4250,1000,5507,5348,433
13201,50000,8995,50531,1,0,3,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13202,30000,1460.9,25151,1,0,2,1,35,0,0,2,0,0,9678,12702,12206,12701,13839,3500,0,1000,1500,0
13203,260000,44.8,260480,0,0,1,2,37,0,0,0,0,0,188,188,198,217,1825,188,198,217,1825,198
13204,210000,23092.3,228261,0,0,2,2,35,0,0,0,0,0,134755,139089,140488,143649,146834,6507,5200,5500,5500,5510
13205,320000,182.525,337240,0,0,1,2,32,-1,-1,0,-1,-1,0,20012,34438,1082,8807,20012,15000,1082,8807,787
13206,480000,13431.25,532586,0,0,1,1,41,0,0,-1,-1,-1,103618,127402,7302,5155,10492,30000,9398,5155,4101,14254
13207,80000,7983.325,83480,0,0,1,1,42,2,2,2,2,2,46567,47522,48373,47442,50501,2000,2000,0,4000,0
13208,100000,7442.575,92639,0,0,2,2,43,0,0,2,0,0,43526,46628,45578,46486,47457,3805,0,1663,1719,1728
13209,70000,8377.775,83003,0,0,1,2,31,0,0,0,0,0,52440,55961,63341,64694,67905,5000,10000,3000,5000,3000
13210,300000,52.15,295542,0,0,1,,37,-1,-1,-1,0,0,750,179,1576,497,-3,179,1579,1,0,1246
13211,150000,18256,158854,0,0,1,2,48,0,0,-1,-1,-1,82478,73465,10000,10000,10000,1786,10000,10000,10000,0
13212,140000,22774.15,133287,1,0,1,0,41,0,0,0,0,0,132726,135494,136679,130812,67349,4912,3781,2500,3000,2700
13213,360000,5417.3,402130,0,0,1,1,39,-1,-1,-1,-1,0,30814,42791,31830,30693,596,42887,31839,30693,3,30899
13214,500000,3155.775,559090,0,0,3,1,47,-1,-1,-1,-1,-1,8783,13202,16546,12585,14287,13357,16600,12585,14287,25793
13215,320000,49655.025,333792,1,0,2,2,36,0,0,2,0,0,289508,302561,283356,275361,268871,21041,1514,9122,9518,9209
13216,190000,40.425,176886,0,0,1,1,44,-1,2,2,0,0,3421,3190,0,0,0,0,0,0,0,0
13217,50000,3174.325,59634,1,0,3,1,49,0,0,0,0,0,9198,10000,0,0,0,1000,0,0,0,0
13218,50000,9224.425,42454,1,0,2,2,38,0,0,0,0,0,47302,48540,48355,18184,18591,2007,1822,651,700,1000
13219,290000,21809.55,345892,0,0,1,2,31,0,0,0,0,0,115239,113494,100847,80295,82085,4864,5000,2792,3000,2642
13220,110000,10316.075,128108,0,0,0,1,36,0,0,0,0,0,60131,61329,62402,63112,64325,3000,3000,2500,3000,2500
13221,210000,33188.75,224329,0,0,2,2,31,0,0,0,0,0,127111,93208,88223,84175,80305,4200,3100,3000,3100,3000
13222,20000,3578.75,10000,1,0,3,2,32,2,0,0,0,0,17861,18967,19633,18187,18568,1700,1300,651,674,756
13223,90000,15193.675,82373,0,0,3,1,35,0,0,0,0,0,71263,73515,74100,23500,23500,4000,3000,0,0,0
13224,120000,11.55,110715,0,0,2,2,36,-1,2,2,0,0,584,259,-66,-391,-716,0,66,325,325,325
13225,20000,1274.525,10000,1,0,2,1,46,2,2,2,0,0,7021,11208,8818,6704,7364,4500,0,1000,2000,3000
13226,270000,3697.575,318586,0,0,2,2,31,0,2,2,2,2,16616,16911,14692,13907,10660,2500,0,1000,0,2000
13227,190000,5914.65,187142,0,0,2,2,41,0,0,0,0,0,34931,36064,37160,38237,39464,2000,2000,2000,2000,2000
13228,200000,114.625,185004,0,0,3,2,33,0,0,0,0,0,270,880,0,0,0,880,0,0,0,0
13229,340000,6687.45,370419,0,0,2,1,35,0,0,0,0,0,39229,40747,41930,43397,44710,2000,2000,2000,2000,2000
13230,310000,1903.65,327237,0,0,1,2,33,-1,-1,-1,-1,-1,12910,990,0,1715,11936,990,0,1715,11936,277
13231,180000,9966.425,184351,0,0,3,1,30,0,0,0,0,0,57941,58994,60047,61389,63048,2150,2200,2500,3000,1000
13232,80000,13691.825,85963,1,0,2,2,32,0,0,0,0,0,80426,81767,78340,36895,39079,5009,5000,2000,4000,1500
13233,510000,0,542403,1,0,3,2,31,-1,0,0,0,0,14370,17023,9706,7271,9551,3500,2500,1380,2380,3000
